episode,step,control_period_sec,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,guard_enabled,guard_active,guard_should_activate,guard_can_activate,guard_activated,guard_down_blocked,guard_steps_since_reset,guard_min_policy_steps,guard_dist_xy,guard_z_above_target,action_limited,workspace_limited,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,guarded_action_x,guarded_action_y,guarded_action_z,final_action_x,final_action_y,final_action_z,raw_action_x,raw_action_y,raw_action_z,limited_action_x,limited_action_y,limited_action_z,filtered_action_x,filtered_action_y,filtered_action_z,safe_action_x,safe_action_y,safe_action_z,env_commanded_action_x,env_commanded_action_y,env_commanded_action_z,env_applied_action_x,env_applied_action_y,env_applied_action_z,safe_target_before_clip_x,safe_target_before_clip_y,safe_target_before_clip_z,safe_target_after_clip_x,safe_target_after_clip_y,safe_target_after_clip_z
1,0,0.02,0.0,0.0,False,False,False,False,0.052592554240209845,0.07675299862419072,0.10843210985622893,0.7308462315088048,True,False,False,False,False,False,0,0,nan,nan,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.5926979184150696,0.047985777258872986,0.7275992035865784
1,1,0.02,-0.20955796605033544,-0.20955796605033544,False,False,False,False,0.052455075306739644,0.07704465534208438,0.10786549527139487,0.7308462315088048,True,True,True,True,True,False,0,0,0.052592554240209845,0.07675296068191528,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5916898250579834,0.04944421350955963,0.7278909087181091,-0.00499828951433301,-0.004981240723282099,0.002170043531805277,-0.004362787120044231,-0.0024425575975328684,0.0032470393925905228,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,-0.004521662835031748,-0.0030772285535931587,0.0029777903109788895,3.348960308358073e-05,-7.833327254047617e-05,5.6113208302122075e-06,0.5881762555800378,0.04490854870527983,0.7305769938975573,0.5881762555800378,0.04490854870527983,0.7305769938975573
1,2,0.02,-0.24839642661975986,-0.4579543926700953,False,False,False,False,0.05110496129570207,0.07388305197912703,0.10832687061227707,0.7308462315088048,True,True,True,True,False,False,1,0,0.052455075306739644,0.07704466581344604,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5893686413764954,0.050583332777023315,0.7247292995452881,-0.004998105578124523,-0.004975660238415003,0.002165235113352537,-0.004282285925000906,-0.0025810906663537025,0.002949722809717059,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,-0.004461240954697132,-0.0031797331757843494,0.0027536009438335896,2.9882861781516112e-05,9.528574082651176e-06,-1.0998310244758613e-05,0.5872285841032863,0.04626448033377528,0.7306445096619427,0.5872285841032863,0.04626448033377528,0.7306445096619427
1,3,0.02,1.38801160234289,0.9300572096727946,False,False,False,False,0.04627414185204173,0.06850177230782917,0.10404651139625425,0.7308462315088048,True,True,True,True,False,False,2,0,0.05110496129570207,0.073883056640625,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5836889147758484,0.050241608172655106,0.7193480134010315,-0.00499868905171752,-0.0049824584275484085,0.002627310808748007,-0.004164515994489193,-0.002767093712463975,0.004999999888241291,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.004373059142380953,-0.0033209349494427443,0.004406827501952648,-0.0028352399822324514,-0.0019528238335624337,0.0019387920619919896,0.5849955822341144,0.04726239782758057,0.7291361270472407,0.5849955822341144,0.04726239782758057,0.7291361270472407
1,4,0.02,2.059416717735414,2.9894739274082083,False,False,False,False,0.03712519405686047,0.06215512854583283,0.09209525956788807,0.7308462315088048,True,True,True,True,False,False,3,0,0.04627414185204173,0.06850177049636841,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5739307403564453,0.04764389246702194,0.7130013704299927,-0.004996635019779205,-0.004989263601601124,0.0028456393629312515,-0.003974037244915962,-0.0030343083199113607,0.004999999888241291,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.004229686688631773,-0.0035230470821261406,0.0044614095240831375,-0.003678862936794758,-0.002624622778967023,0.0023172625806182623,0.5794592280872166,0.046718561090528965,0.7238094229251146,0.5794592280872166,0.046718561090528965,0.7238094229251146
1,5,0.02,2.506223541718802,5.495697469127011,False,False,False,False,0.02659061440806214,0.05598270697227348,0.07719852184385076,0.7308462315088048,True,True,True,True,False,False,4,0,0.03712519405686047,0.06215512752532959,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5625168085098267,0.04374808073043823,0.7068289518356323,-0.004987815394997597,-0.004994986113160849,0.0010572569444775581,-0.003590114414691925,-0.0034800975117832422,0.004999999888241291,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003939539659768343,-0.003858819603919983,0.004014314152300358,-0.003984400536864996,-0.0029254951514303684,0.003639310598373413,0.569991200696677,0.04378507286310196,0.717015684582293,0.569991200696677,0.04378507286310196,0.717015684582293
1,6,0.02,2.620021016397175,8.115718485524186,False,False,False,False,0.017157520796071718,0.05068501274089565,0.052260112035534656,0.7194763146930917,True,True,True,True,False,False,5,0,0.02659061440806214,0.05598270893096924,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.550386905670166,0.03907379135489464,0.7015312314033508,-0.004557587206363678,-0.00499343778938055,-0.00032718246802687645,-0.0026735616847872734,-0.0042251707054674625,0.004999999888241291,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.0031445680651813745,-0.0044172378256917,0.003668204415589571,-0.004055660683661699,-0.0031253965571522713,0.004010776989161968,0.5593722404446453,0.03933084290474653,0.7104971562512219,0.5593722404446453,0.03933084290474653,0.7104971562512219
1,7,0.02,1.287440085759032,9.403158571283218,False,False,False,False,0.014404492372881555,0.04629024338181931,0.040136710855470006,0.708464201000331,True,True,True,True,False,False,6,0,0.017157520796071718,0.050684988498687744,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5383777022361755,0.033973634243011475,0.6971364617347717,0.003571460023522377,-0.00499473512172699,0.002119501121342182,0.0001744272594805807,-0.004996956791728735,-0.0035000001080334187,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,0.0010236854432150722,-0.004996401257812977,-0.0020951249171048403,-0.003787414403632283,-0.0034191443119198084,0.00389482663013041,0.5514105911133811,0.03407739009708166,0.699436106486246,0.5514105911133811,0.03407739009708166,0.699436106486246
1,8,0.02,0.10608740177944322,9.509245973062662,False,False,False,False,0.019175051256617535,0.04301104702879788,0.07203926051090731,0.727546436535275,True,True,True,True,False,False,7,0,0.014404492372881555,0.04629021883010864,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.528771162033081,0.028802072629332542,0.6938572525978088,0.004940377548336983,-0.004973378498107195,0.0037991339340806007,0.004142055753618479,-0.00280060269869864,-0.0035000001080334187,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,0.004341636318713427,-0.0033437968231737614,-0.0016752167139202356,-0.003240021876990795,-0.004018253181129694,0.0035493909381330013,0.542719338554889,0.030629837419837713,0.6954612450208515,0.542719338554889,0.030629837419837713,0.6954612450208515
1,9,0.02,0.3657261761202163,9.874972149182877,False,False,False,False,0.01529319536154131,0.04234096283039934,0.0494182093388485,0.71201901295497,True,True,True,True,False,False,8,0,0.019175051256617535,0.04301100969314575,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.531796395778656,0.02521539479494095,0.6931871771812439,0.004975839518010616,-0.004811285529285669,0.0038473280146718025,0.004966104868799448,-0.000581206229981035,0.004999999888241291,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,0.004968538880348206,-0.0016387260984629393,0.004711831919848919,-0.0005940093542449176,-0.004514154978096485,-0.00014967325842007995,0.5337397009134293,0.027163346530869603,0.6985690845176578,0.5337397009134293,0.027163346530869603,0.6985690845176578
